x,y
1918,1457
1915,1457
1915,1456
1911,1456
1911,1455
1909,1455
1909,1456
1901,1456
1901,1457
1891,1457
1891,1458
1887,1458
1887,1457
1880,1457
1880,1458
1875,1458
1875,1459
1867,1459
1867,1460
1862,1460
1862,1461
1859,1461
1859,1462
1856,1462
1856,1463
1855,1463
1855,1464
1853,1464
1853,1465
1852,1465
1852,1466
1851,1466
1851,1467
1849,1467
1849,1469
1848,1469
1848,1470
1847,1470
1847,1471
1846,1471
1846,1473
1845,1473
1845,1475
1844,1475
1844,1477
1843,1477
1843,1479
1842,1479
1842,1483
1841,1483
1841,1496
1842,1496
1842,1506
1841,1506
1841,1508
1840,1508
1840,1510
1839,1510
1839,1511
1838,1511
1838,1512
1837,1512
1837,1513
1836,1513
1836,1514
1835,1514
1835,1515
1834,1515
1834,1516
1833,1516
1833,1517
1832,1517
1832,1519
1831,1519
1831,1521
1830,1521
1830,1523
1829,1523
1829,1526
1828,1526
1828,1528
1827,1528
1827,1530
1826,1530
1826,1532
1825,1532
1825,1533
1824,1533
1824,1535
1823,1535
1823,1537
1822,1537
1822,1539
1821,1539
1821,1541
1820,1541
1820,1543
1819,1543
1819,1544
1818,1544
1818,1546
1817,1546
1817,1547
1816,1547
1816,1548
1815,1548
1815,1550
1814,1550
1814,1551
1813,1551
1813,1553
1812,1553
1812,1555
1811,1555
1811,1557
1810,1557
1810,1560
1809,1560
1809,1568
1810,1568
1810,1571
1811,1571
1811,1574
1812,1574
1812,1576
1813,1576
1813,1578
1814,1578
1814,1579
1815,1579
1815,1581
1816,1581
1816,1582
1817,1582
1817,1583
1818,1583
1818,1584
1819,1584
1819,1585
1820,1585
1820,1586
1821,1586
1821,1587
1822,1587
1822,1588
1823,1588
1823,1589
1824,1589
1824,1591
1825,1591
1825,1594
1824,1594
1824,1596
1823,1596
1823,1598
1822,1598
1822,1600
1821,1600
1821,1603
1820,1603
1820,1607
1819,1607
1819,1613
1820,1613
1820,1617
1821,1617
1821,1619
1822,1619
1822,1621
1823,1621
1823,1623
1824,1623
1824,1625
1825,1625
1825,1626
1826,1626
1826,1627
1828,1627
1828,1634
1827,1634
1827,1637
1826,1637
1826,1648
1827,1648
1827,1651
1828,1651
1828,1654
1829,1654
1829,1655
1830,1655
1830,1657
1831,1657
1831,1658
1832,1658
1832,1659
1833,1659
1833,1661
1835,1661
1835,1662
1836,1662
1836,1663
1837,1663
1837,1664
1839,1664
1839,1665
1841,1665
1841,1666
1844,1666
1844,1667
1846,1667
1846,1672
1845,1672
1845,1676
1841,1676
1841,1675
1839,1675
1839,1674
1823,1674
1823,1675
1820,1675
1820,1676
1818,1676
1818,1677
1817,1677
1817,1678
1815,1678
1815,1679
1814,1679
1814,1680
1813,1680
1813,1682
1812,1682
1812,1683
1811,1683
1811,1686
1810,1686
1810,1689
1809,1689
1809,1696
1810,1696
1810,1700
1811,1700
1811,1702
1812,1702
1812,1705
1813,1705
1813,1706
1814,1706
1814,1707
1815,1707
1815,1708
1816,1708
1816,1709
1817,1709
1817,1710
1818,1710
1818,1711
1820,1711
1820,1712
1823,1712
1823,1713
1828,1713
1828,1714
1829,1714
1829,1715
1830,1715
1830,1728
1831,1728
1831,1731
1832,1731
1832,1733
1833,1733
1833,1735
1834,1735
1834,1737
1835,1737
1835,1738
1836,1738
1836,1739
1837,1739
1837,1740
1838,1740
1838,1746
1837,1746
1837,1749
1836,1749
1836,1752
1835,1752
1835,1755
1834,1755
1834,1761
1835,1761
1835,1765
1836,1765
1836,1770
1837,1770
1837,1774
1838,1774
1838,1782
1839,1782
1839,1784
1840,1784
1840,1785
1841,1785
1841,1786
1842,1786
1842,1787
1843,1787
1843,1789
1842,1789
1842,1793
1841,1793
1841,1800
1840,1800
1840,1806
1839,1806
1839,1809
1838,1809
1838,1813
1837,1813
1837,1814
1838,1814
1838,1820
1839,1820
1839,1824
1840,1824
1840,1828
1841,1828
1841,1835
1840,1835
1840,1837
1839,1837
1839,1838
1838,1838
1838,1839
1837,1839
1837,1840
1836,1840
1836,1841
1835,1841
1835,1843
1834,1843
1834,1844
1833,1844
1833,1845
1832,1845
1832,1847
1831,1847
1831,1849
1830,1849
1830,1850
1829,1850
1829,1852
1828,1852
1828,1854
1827,1854
1827,1857
1826,1857
1826,1871
1827,1871
1827,1876
1828,1876
1828,1880
1829,1880
1829,1882
1830,1882
1830,1883
1831,1883
1831,1885
1832,1885
1832,1887
1833,1887
1833,1888
1834,1888
1834,1890
1835,1890
1835,1892
1836,1892
1836,1899
1835,1899
1835,1902
1834,1902
1834,1934
1835,1934
1835,1943
1834,1943
1834,1947
1833,1947
1833,1950
1832,1950
1832,1963
1833,1963
1833,1966
1834,1966
1834,1969
1835,1969
1835,1970
1836,1970
1836,1972
1837,1972
1837,1977
1836,1977
1836,1979
1835,1979
1835,1981
1834,1981
1834,1985
1833,1985
1833,1992
1832,1992
1832,1997
1833,1997
1833,2002
1834,2002
1834,2005
1835,2005
1835,2007
1836,2007
1836,2010
1837,2010
1837,2012
1838,2012
1838,2016
1839,2016
1839,2020
1838,2020
1838,2029
1839,2029
1839,2032
1840,2032
1840,2037
1841,2037
1841,2049
1840,2049
1840,2056
980,2056
980,2055
981,2055
981,2053
982,2053
982,2051
983,2051
983,2047
984,2047
984,2043
985,2043
985,2028
984,2028
984,2025
985,2025
985,2024
988,2024
988,2023
990,2023
990,2022
992,2022
992,2021
994,2021
994,2020
996,2020
996,2019
997,2019
997,2018
998,2018
998,2017
999,2017
999,2016
1000,2016
1000,2015
1001,2015
1001,2014
1002,2014
1002,2013
1003,2013
1003,2011
1004,2011
1004,2009
1005,2009
1005,2006
1006,2006
1006,2002
1007,2002
1007,1995
1006,1995
1006,1991
1005,1991
1005,1988
1004,1988
1004,1986
1003,1986
1003,1985
1002,1985
1002,1983
1001,1983
1001,1982
1000,1982
1000,1980
999,1980
999,1979
998,1979
998,1977
997,1977
997,1972
998,1972
998,1967
999,1967
999,1965
1000,1965
1000,1963
1001,1963
1001,1960
1002,1960
1002,1952
1003,1952
1003,1951
1002,1951
1002,1946
