x,y
1710,1675
1710,1678
1711,1678
1711,1680
1712,1680
1712,1681
1713,1681
1713,1683
1714,1683
1714,1684
1715,1684
1715,1685
1716,1685
1716,1686
1717,1686
1717,1687
1718,1687
1718,1688
1719,1688
1719,1689
1720,1689
1720,1690
1722,1690
1722,1691
1723,1691
1723,1692
1725,1692
1725,1693
1726,1693
1726,1694
1727,1694
1727,1696
1728,1696
1728,1698
1729,1698
1729,1699
1730,1699
1730,1700
1731,1700
1731,1702
1732,1702
1732,1712
1731,1712
1731,1717
1732,1717
1732,1722
1733,1722
1733,1725
1734,1725
1734,1727
1735,1727
1735,1729
1736,1729
1736,1730
1737,1730
1737,1732
1738,1732
1738,1733
1740,1733
1740,1734
1741,1734
1741,1735
1743,1735
1743,1736
1745,1736
1745,1737
1746,1737
1746,1738
1747,1738
1747,1740
1748,1740
1748,1743
1749,1743
1749,1747
1748,1747
1748,1749
1747,1749
1747,1750
1746,1750
1746,1752
1745,1752
1745,1753
1744,1753
1744,1754
1743,1754
1743,1756
1742,1756
1742,1758
1741,1758
1741,1760
1740,1760
1740,1771
1741,1771
1741,1774
1742,1774
1742,1779
1741,1779
1741,1782
1740,1782
1740,1784
1739,1784
1739,1786
1738,1786
1738,1788
1737,1788
1737,1790
1736,1790
1736,1793
1735,1793
1735,1796
1734,1796
1734,1800
1733,1800
1733,1805
1732,1805
1732,1814
1731,1814
1731,1819
1730,1819
1730,1821
1729,1821
1729,1824
1728,1824
1728,1827
1727,1827
1727,1835
1728,1835
1728,1841
1729,1841
1729,1850
1728,1850
1728,1855
1729,1855
1729,1859
1730,1859
1730,1861
1731,1861
1731,1863
1732,1863
1732,1865
1733,1865
1733,1867
1734,1867
1734,1868
1735,1868
1735,1869
1736,1869
1736,1870
1737,1870
1737,1871
1738,1871
1738,1872
1740,1872
1740,1874
1741,1874
1741,1884
1742,1884
1742,1887
1743,1887
1743,1889
1744,1889
1744,1891
1745,1891
1745,1893
1746,1893
1746,1894
1747,1894
1747,1895
1748,1895
1748,1897
1749,1897
1749,1898
1750,1898
1750,1899
1751,1899
1751,1900
1752,1900
1752,1901
1753,1901
1753,1903
1754,1903
1754,1906
1752,1906
1752,1907
1751,1907
1751,1908
1749,1908
1749,1909
1748,1909
1748,1910
1747,1910
1747,1911
1746,1911
1746,1913
1745,1913
1745,1914
1744,1914
1744,1916
1743,1916
1743,1919
1742,1919
1742,1923
1741,1923
1741,1931
